GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22100985,362,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,-11,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,400,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,20,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220309,HOU,LAL
Shot Chart Detail,22100985,441,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,60,243,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,468,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,146,233,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,476,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,4,1,1,20220309,HOU,LAL
Shot Chart Detail,22100985,479,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,10,1,1,20220309,HOU,LAL
Shot Chart Detail,22100985,559,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,38,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,17,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,603,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,46,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-225,146,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,619,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-108,259,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,630,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,-6,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,633,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,49,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,20220309,HOU,LAL
Shot Chart Detail,22100985,642,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,30,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,75,1,1,20220309,HOU,LAL
Shot Chart Detail,22100985,646,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,1,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,28,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,662,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-92,277,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,700,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-195,215,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,720,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,10,69,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,740,2544,LeBron James,1610612747,Los Angeles Lakers,5,4,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,16,1,0,20220309,HOU,LAL
Shot Chart Detail,22100985,769,2544,LeBron James,1610612747,Los Angeles Lakers,5,1,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-153,275,1,1,20220309,HOU,LAL
Shot Chart Detail,22101004,11,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,169,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,36,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,9,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-85,248,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,40,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-137,110,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,56,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,50,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,156,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,45,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,31,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,172,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,40,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,216,158,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,197,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,174,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,288,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,17,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,308,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,54,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,31,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,338,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,155,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,371,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,15,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,382,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,38,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-77,164,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,384,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,391,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,41,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,76,296,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,395,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,9,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-26,54,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,398,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,50,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,417,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,59,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-115,321,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,422,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,116,90,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,440,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,37,1,0,20220311,LAL,WAS
Shot Chart Detail,22101004,545,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,19,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,134,0,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,579,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,26,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,129,92,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,582,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,608,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,15,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-167,32,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,611,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,34,1,1,20220311,LAL,WAS
Shot Chart Detail,22101004,640,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,184,188,1,1,20220311,LAL,WAS
Shot Chart Detail,22101019,13,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,0,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,23,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,51,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,50,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-163,229,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,63,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,18,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,37,210,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,84,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,82,252,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,90,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,172,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,111,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,44,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,16,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,205,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,17,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,267,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,50,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,14,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,319,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,4,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,356,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,58,197,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,365,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,4,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-13,214,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,369,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,196,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,382,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,178,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,385,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,60,294,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,390,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,8,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,416,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,137,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,437,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,157,1,1,20220313,PHX,LAL
Shot Chart Detail,22101019,440,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,114,244,1,0,20220313,PHX,LAL
Shot Chart Detail,22101019,445,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,10,1,1,20220313,PHX,LAL
Shot Chart Detail,22101028,15,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,25,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,43,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,23,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,38,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,192,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,129,224,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,198,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,20,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,34,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,230,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,236,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,42,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,21,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,319,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,19,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,386,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,175,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,411,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,140,244,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,421,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,87,264,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,450,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,459,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-44,304,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,587,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,28,1,0,20220314,LAL,TOR
Shot Chart Detail,22101028,601,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,23,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-185,178,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,619,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,32,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,641,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,24,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,682,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-98,259,1,1,20220314,LAL,TOR
Shot Chart Detail,22101028,707,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20220314,LAL,TOR
Shot Chart Detail,22101039,13,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,18,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-145,34,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,19,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-213,137,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,32,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,35,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,38,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-58,217,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,139,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,48,256,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,164,2544,LeBron James,1610612747,Los Angeles Lakers,1,1,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,214,111,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,182,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,56,194,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,224,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,20,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,39,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,233,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,2,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,310,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,28,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,344,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,53,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,374,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,25,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,13,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,411,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,4,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,418,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,425,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,163,141,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,503,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,1,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,40,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,514,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,29,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,539,2544,LeBron James,1610612747,Los Angeles Lakers,3,2,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,543,2544,LeBron James,1610612747,Los Angeles Lakers,3,2,35,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,245,1,0,20220316,MIN,LAL
Shot Chart Detail,22101039,622,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-61,246,1,1,20220316,MIN,LAL
Shot Chart Detail,22101039,667,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,48,274,1,0,20220316,MIN,LAL
Shot Chart Detail,22101051,85,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-145,83,1,0,20220318,TOR,LAL
Shot Chart Detail,22101051,90,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,45,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,25,1,1,20220318,TOR,LAL
Shot Chart Detail,22101051,93,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,15,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-44,135,1,0,20220318,TOR,LAL
Shot Chart Detail,22101051,177,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,1,20220318,TOR,LAL
Shot Chart Detail,22101051,185,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,36,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220318,TOR,LAL
Shot Chart Detail,22101051,187,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,34,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,19,1,1,20220318,TOR,LAL
Shot Chart Detail,22101051,191,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,143,1,0,20220318,TOR,LAL
Shot Chart Detail,22101051,229,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,36,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,76,138,1,1,20220318,TOR,LAL
Shot Chart Detail,22101051,232,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,235,106,1,0,20220318,TOR,LAL
Shot Chart Detail,22101051,276,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20220318,TOR,LAL
Shot Chart Detail,22101051,289,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20220318,TOR,LAL
Shot Chart Detail,22101051,356,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,14,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,148,67,1,0,20220318,TOR,LAL
